Date,Title,Description,Link,Publisher
2026-01-09 11:51:40,PDS Limited Dissolves Step-Down Subsidiary S. Oliver Fashion India Private Limited - scanx.trade,PDS Limited Dissolves Step-Down Subsidiary S. Oliver Fashion India Private Limited  scanx.trade,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNOU1WUXdqMzdoMVc5X1hzX0hKUmRlWWRMME5wakRoanZpWmY5dEpIVFJ3QmZBUUNlbkNvN2F5NnN6OXNvRTZDTUh1Rk9XbkpUVUt6bFlvQW5mOElEOFpyVXF1akREUTcyckUwZkNFcjJMQ2RLRmZBWTFDZ0JHOEVyR2pMLTc5WDk2WklMTFNhb0lDN0FSQ3ZnYUUwZncyamVVeHJ6RkNNZENINWlkUDZNa3BDUkVUNk5uZ1R5YlBTeER4RUJTb1o3SGFqRG5WTzVoOElFV3R4WkQ?oc=5&hl=en-US&gl=US&ceid=US:en,scanx.trade
2026-01-08 03:00:00,Traders Bet on the U.S.’s Next Airstrike Target - WSJ - The Wall Street Journal,Traders Bet on the U.S.’s Next Airstrike Target - WSJ  The Wall Street Journal,https://news.google.com/rss/articles/CBMimAFBVV95cUxQUjFzQXVuU0JHQjdsYWp5SENVQzJBZmlLLVpyX2lhdHRZVTd4N0JWU1B6Q3NWOHEtRjdVbk92WkpKTEtNM21uNTJJQXJYTTQ0ZDNSb01uR0o2cDZOZWdyd1pDY2JRdW5GT083eF9Dd1BBX3dGVGhVVF81bnk0eXh3UU5iWHYtRG5KeTBPUTN4bUd1SEJoWGZhNw?oc=5&hl=en-US&gl=US&ceid=US:en,The Wall Street Journal
2026-01-10 10:01:49,"In Sayre Gomez’s Art, L.A.’s Problems Move From Real to Hyper-Real - The New York Times","In Sayre Gomez’s Art, L.A.’s Problems Move From Real to Hyper-Real  The New York Times",https://news.google.com/rss/articles/CBMilAFBVV95cUxNVE93amVPcWl6LW41bTlLR3RhNVY1d0lscWRONFVlVUdaZzVrVHU1YkxJMElRaXV5Y1ZydUpTdE1vN2FmeWVZRFNLakRHSW10ZkZCVm1VQVlGQnktVDZ0WnpnNUU1RkwzSEtuT29MU1k1Y0Y4OE5WaXBvMExXSmV2Z1dPenFDWG05MExtYzNPb3JOT09N?oc=5&hl=en-US&gl=US&ceid=US:en,The New York Times
2026-01-09 06:42:24,Bodies of two Army porters recovered after overnight search in J-K's Gulmarg - Daily Excelsior,Bodies of two Army porters recovered after overnight search in J-K's Gulmarg  Daily Excelsior,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNNHpMTHo4bW1qdXB5b3lSTHh2aUpqZG5aR0tzNHkyYVBSWFdTb0FtWW53SzduZm8tVWRoS21qSEdzeExNV3VPQnNwT2RtbnpmeWo4SGl2emhEWWFRNE9MZTRjVjlZMmJUREhZY1RQRmZMb1hTZVkxTW1fc2huUVFMZi1JQUVCdExMbmN2Ml9PQTN3dnc5UkpGSkRMLVg1Yl9TZWFuVExOZzRWX28?oc=5&hl=en-US&gl=US&ceid=US:en,Daily Excelsior
2026-01-09 11:08:05,India''s 7.4% Growth: Reforms & Modi Leadership - Rediff MoneyWiz,India''s 7.4% Growth: Reforms & Modi Leadership  Rediff MoneyWiz,https://news.google.com/rss/articles/CBMimgFBVV95cUxPaHJ5U2d4UWQtQmNhRlFoODVwWXJsdGFuZkJ2Ui05QTFMWnNCenlEUkpOeVN1dEpHSngzTklxQkhSaDh2T1dtYzF3ajV1SW9VV2R3T3BMaWhvclVnQVFtTl9mZ0pkekNuUVAwTGJqZGlLN1ZCS1Q3LVVEeHRQNUppMU16Wno3VzhmZHZIaldqWE1MMVo5ZUUxdHFR0gGfAUFVX3lxTFB5NG5OU1BYUmhjakVaYXA1aU1XSk1XdjRINGhXQlFmSlZVYUdIVXZpZEZDb2xNRU1HOGxzM3p3VWxvOUl4dzdZcVpNTGJwMjRzNGtLT19jN3VSRWZHdVBmT2FscVlCS3J3U3lGYnJOWTZYMjdsVEJ1UmVfamZhdWlFdm5RcWZwZVlPdkROWFhYZjU5LXhlYWZrU1RwQ216TQ?oc=5&hl=en-US&gl=US&ceid=US:en,Rediff MoneyWiz
2026-01-09 19:07:13,S Dinajpur: ‘Tribal couple forced to sell land to pay electricity bill’ - MillenniumPost,S Dinajpur: ‘Tribal couple forced to sell land to pay electricity bill’  MillenniumPost,https://news.google.com/rss/articles/CBMisgFBVV95cUxPZnVkTDRMVDR2NTBtLWw5SmhIZ2VoZHFfWXdLelA1cWxMMDJacnV2Tzl4RTNoTFpmVk1vbXJSb1ZWZ3NYb0RpUHJmTEtxQm9oWkEyQnpJLVE1QklVVFQxMWEyWHU3b1BIV0hHYzJTcXBJVUZTeWxYNi1HeFlreVhxSEd3cFBKUEZqOGVHclhJU0lUWXZQMndxUUl5cWR6UVdIQ2pJcHRZQkRqMUtOUVhETDd30gG3AUFVX3lxTE1WWjJPcGhnaEJvei1veGJ6X0JmZnlGUFJ6TnFodzByY25GdklyV3FLSGlEcmtlS0x3Ni0yM3ZfaXVueFpPQ25MYmFxRldlUWQ4S3EzYkozdklWSVFELUE2TmF6NnpuUmUycldydGpwcHRpaG1BWTZENXlRMndBcUcxaDZOZWRTY2RFMFJjNDlTTlNBTThDd3RmeTV3cWdmWkw5Nk5MRG1YZHBna2k2TE5vTTFPWndDUQ?oc=5&hl=en-US&gl=US&ceid=US:en,MillenniumPost
2026-01-09 19:30:03,"Chinese, Russian, Iranian warships arrive in S. Africa for naval drills as tensions run high - Nagaland Post","Chinese, Russian, Iranian warships arrive in S. Africa for naval drills as tensions run high  Nagaland Post",https://news.google.com/rss/articles/CBMitgFBVV95cUxQcFVyN2tRcVNaRjJkQ3dhWFpBV2VGNGhCd2lqVjZRZ0JvTVdTV05ObVNqenl2ZU5PREZlbThLbzNOTFF5Q0FNcFBuX053VDBQanBzQWExczBvT1pHcGY5ZlFaTGdRX0FPc00yOXRXU3NldnB2R3NTQ29zcXRRUnNpNldkRGxvcWJmX0xiRno1eUNReTlRSmxicV82OEZrWGVDM0RzQThuek5uR01jS21ZTHJ0dGxHdw?oc=5&hl=en-US&gl=US&ceid=US:en,Nagaland Post
2026-01-08 11:50:01,CLB Doesn’t Have Power U/S 5 Limitation Act To Condone Delay In Filing Appeal U/S 58(3) Companies Act:... - Verdictum,CLB Doesn’t Have Power U/S 5 Limitation Act To Condone Delay In Filing Appeal U/S 58(3) Companies Act:...  Verdictum,https://news.google.com/rss/articles/CBMi2gFBVV95cUxPLVVLd2I0ZEpvOXZkWkhzdjBTbXJ6RUd4UEVUR2hOM01CMzZ6OFduMlVYbEgxOVExSDRfNm5QX0Fhb3hqNWk1OEQzV2RlUlp2ZUhNbXFVeWJYcVBOWjNmSUVrS1RGRFREbDJPaGdkRHdUd3VQcU1wTVVqVVcwNllvM3pTMFo3Y0p4ZzRoQlF1RlkzQmpXcHgyeUktaTIzVVlVaXVod2gweEFWWDlkTXpidlhEeUgwdUVidXF6QW1iVTE4YUprbkdnQWN1N053bXBWMjFJVUlsY2ZvUdIB3wFBVV95cUxOQUYwazMwWGZyTFI1Y29oRnh6TG1qYlBwNUpySC03RlV2VG1fMXRoNV9LOGdhU1l2LUNzV3MzaW9nV251REVWLWx5anhUN21qYVVDaE1VX3hrVVRqZlNOSktjRC1BZU9vUm1HbHRDR045b2hfdVk5NUs5VnFManRzUzBobzRoZ3RfTWFnd0U2RDRhOXhWRl9Qd21CeWVyRUFUajlPUEhPMlRtVkY4VWpMM2Z2VXM3R0Y1OFo1ZWJrd0d2aE1EWk9ObG9lQWs3M2pma29vQldIWlNhYXVJNE9B?oc=5&hl=en-US&gl=US&ceid=US:en,Verdictum
2026-01-09 20:09:13,What's happening at Leander High School? Reports of heavy police presence at S Bagdad Rd spark bomb threat fears | Hindustan Times - Hindustan Times,What's happening at Leander High School? Reports of heavy police presence at S Bagdad Rd spark bomb threat fears | Hindustan Times  Hindustan Times,https://news.google.com/rss/articles/CBMilgJBVV95cUxQVjNOdnRNakkzVlZsbWhLdGJiN1hXcjJiNVZWeXdMa0g3dkYtNjdJMFdVS3gyUW45ZTEzQ3ZwYUUyXzlXSEZRTWF1TzBvOHhOb1h4OGIwNXpiSTlhVnRjUUwwcUpNcEQwazE5T1RXcjhYd2I0bFMyQjA2d1dXNEdmRW5fMUFsdG9OOExzTEZPc3lsZkpIOUtINnhXeW5LQm5WdHlvUWpLRXh0bFhkZEtHU0xJcHY3a244cmFFeU1uZ3d4VklscGo5TXQwRlVUSnRQTTVmZ29VSG1jdDltWWRhNl9CdVpXVDcyZjVzRVlzTzJRTjhsRXd2WUYtcGMzQnN6ZDNGWlVTV21GajNvOHREdk1ZSEVNUdIBmwJBVV95cUxNdXYtT2E4YS1NWXYtMkR2VG9PajNJR1FEWWVia1ZJZTFNbzhET3pTaGlzaEZBazYwQ2pVQkdIVXVtc3hGbkRJbDJKdU9BX19WVVRNVnRKQkcxSGFDcl9VZTRDOEdidjl1VmZvcTRnYlBVaUhib3hKaWFQWER3bFZ0VUE3a2FCSW9mc05Ra1l0ZzFEcWFrcDNrLXVmMDF0bV9iWDA5U21Eelc5QTR6LXpTUkdlQmdBamVmWkpKNk5wb0hHZUNNWXNDeW1CRkhUVW1iV2E4bUUxN2hVMXAzbF93cmFleUprZVBiTWVQc25qc1l2LWZGNGpRZm5hQUhvNVhlZm5VM2h6bGNocDVsQVJzZEZYWHBTNFlFWHdv?oc=5&hl=en-US&gl=US&ceid=US:en,Hindustan Times
2026-01-10 00:00:00,Will RFK Jr.'s new food pyramid impact grocery stores? - CNN,Will RFK Jr.'s new food pyramid impact grocery stores?  CNN,https://news.google.com/rss/articles/CBMiigFBVV95cUxOaW9aWm1kOUhvZjc0blk4UlRIbG5Oc2VNVTN6YnpGNmhmVlhaVGVqYnRkTHZhWlhoWG44SzMyWjBuaFVSQXRTMy1QOWotY3VYbE4tTmdpNUllVHZJeUMzNmJ1QmtlcTFuZC1LdkpRWG8tX3QzVHUzTEgyM1R0Smhhckw4akIzVlFwRHc?oc=5&hl=en-US&gl=US&ceid=US:en,CNN
2025-10-08 07:00:00,MEA | About us | External Affairs Minister| Dr. Subrahmanyam Jaishankar - Ministry of External Affairs,MEA | About us | External Affairs Minister| Dr. Subrahmanyam Jaishankar  Ministry of External Affairs,https://news.google.com/rss/articles/CBMiREFVX3lxTFBFeXQ0Tk93WVJiZVkwaDlveVI1V2hhdWZzWVdITnN0NnNJWjdkenVCZWZpQm56RWR5VEltUG9kMUM0cEZH?oc=5&hl=en-US&gl=US&ceid=US:en,Ministry of External Affairs
2026-01-08 05:00:22,Departure(s) — Julian Barnes’s ‘last book’ is a triumphant meditation on memory and endings - Financial Times,Departure(s) — Julian Barnes’s ‘last book’ is a triumphant meditation on memory and endings  Financial Times,https://news.google.com/rss/articles/CBMicEFVX3lxTFBHQzRBZGI3VzVlQ1RiZ1hoU3BidVZXS2VaYkZlQ1dFYkREX1dOclp3czVzcXo1SEpnXzJxQnNkY0VVRlRQdWxZYkNsb1VwRHBGMXJxLVNKRy1tblJzX20tdDE4UFVOU2ZuQ2xVZlg4QlI?oc=5&hl=en-US&gl=US&ceid=US:en,Financial Times
2026-01-10 12:58:40,"Individual investors account for 54% of Constellation Software Inc.'s (TSE:CSU) ownership, while institutions account for 39% - Yahoo Finance","Individual investors account for 54% of Constellation Software Inc.'s (TSE:CSU) ownership, while institutions account for 39%  Yahoo Finance",https://news.google.com/rss/articles/CBMilgFBVV95cUxQWUs5bTMyeDczemkzN0kzR0JHdGp3VVgzRTJJVWpOWVJPSDZPTVQ0Y29pODJ0YnpnVnJKYnlKZmI1OGhsYmRnRVNOdXVDVmpzMVNoQTVYd0xFU1RfcWZPTW5GZ011Q2c0LWdteXh1NDBBQXd4V0ZJNkV3Y2E5b1RDb3JBZlVERXdodmhOVUNHRkRCN1ZER1E?oc=5&hl=en-US&gl=US&ceid=US:en,Yahoo Finance
2026-01-09 12:23:44,General Penalty u/s 125 cannot be imposed for late filing of GST Return: HC - Studycafe,General Penalty u/s 125 cannot be imposed for late filing of GST Return: HC  Studycafe,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQT0ZEUWtjb0R4NUVCTWpZcUFfRG1ITGE5UXhQdkxyLUpWTE1lWGtfc3B2QVB2WURIcEQ3Yzk2amM4SnUyYzdHVjlYRDZTaUpEZVNSd1dFUloxTUlJUVM2MTVRVVdpWDNvbkpxcjB2bjZuQ3R0N3lFaWZxeEFkcGRXNUMyWFFicW42ODYxa2NNbkdnZFZETXE0VDRoMjZ6OG9leFpFMWx0M2phcVU?oc=5&hl=en-US&gl=US&ceid=US:en,Studycafe
2026-01-09 13:32:00,S.Korea's Lee to meet with Japan’s Takaichi as China-Japan tensions rise - KED Global,S.Korea's Lee to meet with Japan’s Takaichi as China-Japan tensions rise  KED Global,https://news.google.com/rss/articles/CBMid0FVX3lxTE0wbmpoRU41UnEwYUtKbmZkSElFMXc1WTBmaTVDc25yakpqQmhZOHh0bmFwejRPamVmOFRjSzlhX2RvaDR4cl81RVBnMy00RlpualJCb0t4dXh3MlB6cF93ZzNTWU4xNWVoNkp2TGFjWGU5MmIzVDM0?oc=5&hl=en-US&gl=US&ceid=US:en,KED Global
2026-01-09 16:32:35,Bestow Bharat Ratna on Bihar CM Nitish Kumar JD U 's KC Tyagi urges PM Modi - theweek.in,Bestow Bharat Ratna on Bihar CM Nitish Kumar JD U 's KC Tyagi urges PM Modi  theweek.in,https://news.google.com/rss/articles/CBMi0AFBVV95cUxPWHp6NUpNZ3dPalFTd010UWF6dFJIQVVfZEVsOTJ2b2ZndTgzdGdfZVU5Mk9xVENJMHBFMVBXMEFiX1ZIc3A3SkdDaWFqTXB6T1RIX1ZnaW5OalUzcXktOFVpY0FZS0R3SjNyQWRtVFhlcXFHY2EwdVhIbUExYTdYMzFoQTlieXRhd09LRkluWHhkbW5fbmdBa2FrS2xkSThGYUxJeVdxcGh6aFRtWEgzYzBiTGRYRHpfS3R3d2ZXUGhCZDZDUE1VWmdDVDYzNldR0gHWAUFVX3lxTE9Cb09YMzM5VWZvSS0xNWZCNXlrWUUwWmRFQVZzR3VEdkFFUVNpbUd4X01iUjZEeHRfNkJsSDJJT3p6SlU3VWRYS1ZvVjZNeEZtNUV5YmlCVm53QmN4a2dJZUw0TkNmMFphY0ZXRXZza1hFWlBrU1ZkYTAxX0Y0NktCSGc5bXNGaEFhSlp6VHZXZFhIRHUxTGR2MnNxMUlOaUVQN2s2WnVwb0FsY1laVzhtQ3ZLcEFTRjA3OE1idV9TYWtIa1E4YzU3YVREZkpPUU9TUnlBcHc?oc=5&hl=en-US&gl=US&ceid=US:en,theweek.in
2026-01-09 21:27:45,"Experts weigh in on RFK Jr.'s new dietary guidelines: 'I don't think it should be so hard to know what's healthy,' epidemiologist says - CNBC","Experts weigh in on RFK Jr.'s new dietary guidelines: 'I don't think it should be so hard to know what's healthy,' epidemiologist says  CNBC",https://news.google.com/rss/articles/CBMikAFBVV95cUxQUlhUak9SWFN5d2xiYUV0cTdZdnpjYXFSUkdnbV9rZ3E3RTRKQ0FIVTlqZ0ZkTUdZV05rQVVnRXNPdWdwN21wTlNEemJ3SmNxby01WFBQaEtoV0lhRjBuLTRXZzBlNmZMR0tkUEJmWmZTdHNTRVVmeF9fbk5fSm40cUMxdlhZaGFRUUR6cFpLcW7SAZYBQVVfeXFMT21EQkxjV3VkY2kzb1JnZFRXRS1MbGhKMVlNbklINHNCMnBMMVFMTkpvcTl2czZKTHJ5M3ZvWktwMl9DWmVyOVBwRFQwYkp6WGJFWXo3M1BISmJXVzcwRUVGZG1kRjFYeFYyenozV2FFS2RvVXNIRnNEc2p4RFlYS1dsRE55RGQ2UDZsUUE5OE9RY3JHVFZ3?oc=5&hl=en-US&gl=US&ceid=US:en,CNBC
2026-01-09 07:09:00,S.Korea to run FX market round the clock to ease foreign stock trading; positive for MSCI upgrade - KED Global,S.Korea to run FX market round the clock to ease foreign stock trading; positive for MSCI upgrade  KED Global,https://news.google.com/rss/articles/CBMidkFVX3lxTE1PbDM1YXFYbDJzcVJ3eXFZZ1lPbTFjem1KVl92UlJPN0ZVY1VIRnJpYWZvYVk2REFpU21LbEw1NWcxNjI4dzAweng3bXJXNUxBY1BBWHQtVkRMQ09QenFDMG9peldhUWlZTmw0OWt5TUZLYTNsS2c?oc=5&hl=en-US&gl=US&ceid=US:en,KED Global
2026-01-09 17:46:14,Nadine de Klerk”s stunning all-round show helps RCB beat MI by 3 wickets in WPL opener - ThePrint,Nadine de Klerk”s stunning all-round show helps RCB beat MI by 3 wickets in WPL opener  ThePrint,https://news.google.com/rss/articles/CBMivAFBVV95cUxONHdoT2ZCRTNmeFZEUmY2N0ZlVEw1bm9HSEhaWnRXcWhkU2w5X18wOExNWDM5UVZuaVplVFNzbkpyUzJ6ZUE4R21lYVozb0lWS1Zac0F4RGREOVdNN3hicGJwNGNId2p6TEtRSGY2RzU2bFNTdVY1YTFCNUNQQXJ3Q1NvbUpJZmoxVGJOX0ZFR280SzBobVlZQkh3RVVWaTVOQVFPOFZxZnl4eEQ4Vm1WaHlZeHJmbXAxTHV2NtIBwgFBVV95cUxQZ2xFWXBieUc5MnlHSm1aTVYxUGlQYURrYzVLaXlyaU5XRklHOHQza2lQNkVUS19lVmtSUzMxOTh2WXZrb2hMeXhCakJqTFA1WVdWOHhvTUV4aG1rZW1TOHpMU2FGLV91OV83cDFSU3JpNjZGemdaNWVLeFY4cERHdjZubFlldlBxM09iX1dNREVrSTBsQ1EyWTlNOGdNbWs0dWZpcXpvSlJWREVfNmNheFo1SjVkZ1gyLVQ0aENMSWtjUQ?oc=5&hl=en-US&gl=US&ceid=US:en,ThePrint
2026-01-09 14:32:41,Couple murdered in TN''s Dindigul revenge suspected - theweek.in,Couple murdered in TN''s Dindigul revenge suspected  theweek.in,https://news.google.com/rss/articles/CBMirwFBVV95cUxPdk1LS2RBUnBCMWVOdVJHSTVZSWo5TFZRUThmV1BYREFFQnJDUl9valh0c3hlZlZ6MFJQbUpNVWtKdm5CWExjZy1SZEQ2RldPeE04UkxlbFFiSnBZSHdJWFF4Y0JjcG1yZ0NnaURKVXM2eURIZ0g2QUNEUzFSeWtnVS1MSkZubkJ2OVRRUk1sNldjZmtmZkR3NTVGcHVORWI3T3VhV3dVOUw1R09kY3JN0gG0AUFVX3lxTFBMZ3NlZGs0eFAzN3FabXJ2TGotR0lzQk85a29DLTM4UlVQWktWUkJ1V0Q1U2cxb1M3S0hyRllNT0p2RVVmWEVULXh0cy1jcUE4VG1KUmFvZ21jQUE2VG1IaWprdHo4YjZsUVg2WTJkR1EwRkFqRnE1eTgwUEY0enVYMDl4QndUX2hBbGpoZzdic2JDWkxWcTE5QUVSemZMdW85bEhubXVSUXNmOTI2SGZoOExQMA?oc=5&hl=en-US&gl=US&ceid=US:en,theweek.in
2026-01-10 13:18:34,"Aurelion Inc.'s (NASDAQ:AURE) largest shareholders are private companies with 42% ownership, individual investors own 39% - Yahoo Finance Singapore","Aurelion Inc.'s (NASDAQ:AURE) largest shareholders are private companies with 42% ownership, individual investors own 39%  Yahoo Finance Singapore",https://news.google.com/rss/articles/CBMiiAFBVV95cUxQSUhkWjN5V2Q3RW5wbkgxWjJOVmFNTDdGYWMtU2xjU3ZLMngxNnlkMDM2eUVhcHVCdnhCUGZEdWlvQzF3aFh3RVRWeHcxalVDWWFVZ1k4R2lIZVFIM1I4Z2p1cTBfcDV0VW1OUmRxTnRGS3prNldtMTVrM0FXSFRJZXFMUTRPbXlH?oc=5&hl=en-US&gl=US&ceid=US:en,Yahoo Finance Singapore
2026-01-10 20:21:15,Grimsby Town 3-2 Weston-super-Mare: Mariners score late FA Cup winner - BBC,Grimsby Town 3-2 Weston-super-Mare: Mariners score late FA Cup winner  BBC,https://news.google.com/rss/articles/CBMiYkFVX3lxTFA2MkIzSWdWSnZqS29IUGRqdmVnU1AwemJxYWY4bU92TTJZUW8wSDNyVGFjVHVYd3RYbHZVYUVlbW9TaXlUZjlsc3pFUlZuNlFLYjhlTmwyN0wtcTREQmRmdkh3?oc=5&hl=en-US&gl=US&ceid=US:en,BBC
2026-01-09 10:06:13,“Can all men be jailed too?” Divya’ s remark triggers debate - afternoonnews.in,“Can all men be jailed too?” Divya’ s remark triggers debate  afternoonnews.in,https://news.google.com/rss/articles/CBMilAFBVV95cUxNYUw0d3d6YXpteVk3S1dteldaeUFjd1hELWRaZENQX1EwclZTSWhYUkhQOWtaTjB2VXJicU9BYTQzLTlONVM0dmp4YUtJaldxOFliQW9SNnZyYVIyYkZMbFg3aGhia1BrTE9faW9fckg2bTBxX09YY1o3bDhzTU43MFFXalFyZzlpbFFtWU9mNGs2QWlN?oc=5&hl=en-US&gl=US&ceid=US:en,afternoonnews.in
2026-01-09 09:15:54,"Russia’s overnight strike on Kyiv damaged the premises of a foreign diplomatic mission, the embassy of the State of Qatar to Ukraine. Russian strike is a grave violation of the Vienna Convention and a reminder that Russian brutality knows no limits. We stand r - x.com","Russia’s overnight strike on Kyiv damaged the premises of a foreign diplomatic mission, the embassy of the State of Qatar to Ukraine. Russian strike is a grave violation of the Vienna Convention and a reminder that Russian brutality knows no limits. We stand r  x.com",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBBazgzem1IRndYTGU1Y3ZBb0tHLWZHMlo1YzhlRW50SkJXT3paUDlMYlZCRGMwMnJjTnJJV2UtRjhRSWdlUW5rTzEtSUNseWxpajdPTmhzZFdhQ2plcUZESUR6cGU?oc=5&hl=en-US&gl=US&ceid=US:en,x.com
2026-01-09 04:50:17,Security stepped up near Delhi''s Faiz-e-Elahi Mosque in Turkman Gate area after demolition drive - webindia123,Security stepped up near Delhi''s Faiz-e-Elahi Mosque in Turkman Gate area after demolition drive  webindia123,https://news.google.com/rss/articles/CBMiekFVX3lxTE5MRjlPbF9QVXlmRHpCNmF4cmxEUk5LLV9fSU9BcjZPOUFKeW1wRmFSUzUycmQ3ODljMVA5VWg1V1lCaFFWSjlwTEJvYzZTUnRPanpnS0FuYnJ1Q0lSWUplZ1g0N2NfS3N6SElmSzROeU1oeHJjYzRMRC1R?oc=5&hl=en-US&gl=US&ceid=US:en,webindia123
2026-01-10 20:11:02,VIDEO: Fr Oche singing Lord's Prayer in church - Australian Broadcasting Corporation,VIDEO: Fr Oche singing Lord's Prayer in church  Australian Broadcasting Corporation,https://news.google.com/rss/articles/CBMikgFBVV95cUxPY1F3bXFkTUVWQjc0cVM1ZUs5dVp2Wm1yTE91SXVLbFBnd3dELVJZTlBjamEzZHlEeFp6SklQT1BkU2dPV3BsTTdvQ2ZwTm12NndDSXd2cDItTGh2R1Q0MjM3MzR3cFQwRGhsTUNVbE5iZmJpV0RiS094VDlTTjlwMnFTOV8xOWV2UHNHRkFDY0FHUQ?oc=5&hl=en-US&gl=US&ceid=US:en,Australian Broadcasting Corporation
2026-01-09 11:18:53,"India to focus on skilled jobs, employment quality to achieve inclusive growth: EAC-PM chief S Mahendra De - The Economic Times","India to focus on skilled jobs, employment quality to achieve inclusive growth: EAC-PM chief S Mahendra De  The Economic Times",https://news.google.com/rss/articles/CBMiiwJBVV95cUxQSi01UW9GSVJxbEhYVXQxWDdQZmVER2ZJMms1ZkE5QlIyYS1qRHoyNVlDa0F3Wi15WW9QZWNNUWJxejJUTUFyQnl1ZUoyNHpMRl92dVpyR1pXOU8xeTZJNmJyN2h5X3hJaWtaUVBHMnVsalB4dFN1eGhTVHdRb3FUX1lvZmp2a3RUbTBGbS1tZmF4MGRFaUE2cWgxODJ5QWZPdnV4dFZfaEROV2ItLVY3a1d5VHBvczhDTzFyY3RRUUE2U1k2dE1IQ0FHN1VnMU9IZEJEXzNpSXc1NV8zTzQ2c0ZQWG04V1ZFa2NnT0hmZnl4blp3bGQ2aUNvVFdQRDFnVHJUeEZvOVdGdmPSAZACQVVfeXFMUEE5SURMOTE2VkZuZ0RBc2VNakJnS3lqdmNpa0MxbVlVZWlnLXNSN0xqYWd0RV9fR2lqWUh0QnRyQmxQTWtaOGczcTZWZ3RKeU1TbG5PV3dDdkhTa1lqVndiU2cxekx4MWxuN0NlUGttdkpCcm1Vemg4dWRLUHFDajY2RnlMM1VmdEhRQ3FKOVFIZU9PQUdRT0xEZExKNHQyQTJPQ014bEZTWlZhdkNuSVB3amI1cTFYN2FoMVotb09sTEVDUm9tTjNSMGhHVTVPNGZjUEVaVFJGYlg4OGwxazJuM2JVNnVEbWJ6cjVXQWFrZzVEMTF0eWR6VjY4eW4wd25VaXIwU1hTdTlxbEtEeUw?oc=5&hl=en-US&gl=US&ceid=US:en,The Economic Times
2026-01-09 19:46:35,"JPMorgan (JPM)’s Multiple is an Insult to CEO Jamie Dimon, Says Jim Cramer - Yahoo Finance","JPMorgan (JPM)’s Multiple is an Insult to CEO Jamie Dimon, Says Jim Cramer  Yahoo Finance",https://news.google.com/rss/articles/CBMihAFBVV95cUxNaTVKZkdIenhSck91T3hDb0gzbEMyaGpyWkVPNjZTVEZVMkoySlZ3dmJzeWQyeHFPQWVYSXc3MzhqZm4takN4Q0dTdW9OVUFDX0JaR3J4NWs2amdWWEhTalExek1BSTRwNUhqellzUE91OHMyVlEzZnpyOWF6ZkVEUm1vLTM?oc=5&hl=en-US&gl=US&ceid=US:en,Yahoo Finance
2026-01-09 11:30:58,Will you notice any change at the grocery store because of RFK Jr.’s new food guidelines? You already have - CNN,Will you notice any change at the grocery store because of RFK Jr.’s new food guidelines? You already have  CNN,https://news.google.com/rss/articles/CBMidEFVX3lxTE1qcXFTUThHMGN2Ymd2cW5OZ25HaUlncDVDcHhNeEdTY082T0FwY1NiR0tyczctYzlxazMxMnB6VmwxU3c1ZEpGNV9sRmFnY2laZElqT1ljY1ZUSDliR0hnekpwN21DQW5jazZNOHJhZzREVHE5?oc=5&hl=en-US&gl=US&ceid=US:en,CNN
2026-01-09 12:17:55,"iLive Connect Launches Indias First Virtual ICU-like Home Monitoring Platform, Revolutionizing Proactive Healthcare - TheWire.in","iLive Connect Launches Indias First Virtual ICU-like Home Monitoring Platform, Revolutionizing Proactive Healthcare  TheWire.in",https://news.google.com/rss/articles/CBMi7gFBVV95cUxQMTJqU2JxUzRXcDY2TjdBRnVHN0VyU2pTeGNBdjdzWlNhY0xXMWlCSWYtUld4aGx0T295dzBxMThIWEFQTmF6VUZnRURUSmpPbFhSanVIN3kwVzBHaXEyemVMNUxJTDZKa1BZOHA5OWU2N040X0FmZFJzbW1QX1cxWExKa1JxU0FlQVp4aHNoblNTVFd3SV9STVFKbFNKRTlDOERtNzV4SGhJQy1hN2RWQnZkOWVmQlJBVDB5dVUwQkdsYUVUaWRWVkNXWmhlaFhTRDhYNElYRUlwTGsxUjVYSy1tU2szaVJWNzRfNGpn0gHuAUFVX3lxTFAxMmpTYnFTNFdwNjZON0FGdUc3RXJTalN4Y0F2N3NaU2FjTFcxaUJJZi1SV3hobHRPb3l3MHExOEhYQVBOYXpVRmdFRFRKak9sWFJqdUg3eTBXMEdpcTJ6ZUw1TElMNkprUFk4cDk5ZTY3TjRfQWZkUnNtbVBfVzFYTEprUnFTQWVBWnhoc2huU1NUV3dJX1JNUUpsU0pFOUM4RG03NXhIaElDLWE3ZFZCdmQ5ZWZCUkFUMHl1VTBCR2xhRVRpZFZWQ1daaGVoWFNEOFg0SVhFSXBMazFSNVhLLW1TazNpUlY3NF80amc?oc=5&hl=en-US&gl=US&ceid=US:en,TheWire.in
